Week Ending/Date,Location,Average_Price
30/12/2017,Kolkata,149.17(NS)
23/12/2017,Kolkata,147.62(144.88)
16/12/2017,Kolkata,155.58(148.67)
09/12/2017,Kolkata,157.88(148.35)
02/12/2017,Kolkata,157.66(152.06)
25/11/2017,Kolkata,159.51(154.83)
18/11/2017,Kolkata,157.92(154.58)
11/11/2017,Kolkata,159.63(152.38)
04/11/2017,Kolkata,158.91(150.34)
28/10/2017,Kolkata,159.21(147.48)
21/10/2017,Kolkata,159.12(148.41)
14/10/2017,Kolkata,160.37(NS)
07/10/2017,Kolkata,165.01(144.54)
30/09/2017,Kolkata,NS(147.47)
23/09/2017,Kolkata,162.78(149.87)
16/09/2017,Kolkata,153.92(150.20)
09/09/2017,Kolkata,160.59(149.90)
02/09/2017,Kolkata,156.33(151.35)
26/08/2017,Kolkata,163.05(150.00)
19/08/2017,Kolkata,165.98(155.05)
12/08/2017,Kolkata,164.03(158.31)
05/08/2017,Kolkata,154.56(159.40)
29/07/2017,Kolkata,162.98(159.43)
22/07/2017,Kolkata,165.87(162.54)
15/07/2017,Kolkata,160.57(171.50)
08/07/2017,Kolkata,170.56(163.96)
01/07/2017,Kolkata,165.76(168.49)
24/06/2017,Kolkata,161.95(163.93)
17/06/2017,Kolkata,159.84(163.88)
10/06/2017,Kolkata,149.52(154.04)
03/06/2017,Kolkata,139.43(144.51)
27/05/2017,Kolkata,140.33(144.66)
20/05/2017,Kolkata,147.06(145.09)
13/05/2017,Kolkata,149.13(150.15)
06/05/2017,Kolkata,148.71(146.67)
29/04/2017,Kolkata,148.44(149.14)
22/04/2017,Kolkata,151.77(160.41)
15/04/2017,Kolkata,120.65(164.44)
08/04/2017,Kolkata,112.70(143.69)
01/04/2017,Kolkata,NS(NS)
25/03/2017,Kolkata,105.09(NS)
18/03/2017,Kolkata,106.99(111.62)
11/03/2017,Kolkata,108.97(NS)
04/03/2017,Kolkata,108.12(NS)
25/02/2017,Kolkata,110.41(109.77)
18/02/2017,Kolkata,116.79(119.41)
11/02/2017,Kolkata,123.73(122.26)
04/02/2017,Kolkata,129.21(117.94)
28/01/2017,Kolkata,131.53(122.06)
21/01/2017,Kolkata,138.95(131.62)
14/01/2017,Kolkata,137.42(139.57)
07/01/2017,Kolkata,142.07(145.47)
30/12/2017,Guwahati,136.80(127.81)
23/12/2017,Guwahati,139.79(131.35)
16/12/2017,Guwahati,140.58(130.57)
09/12/2017,Guwahati,140.01(133.78)
02/12/2017,Guwahati,142.47(133.44)
25/11/2017,Guwahati,143.61(138.11)
18/11/2017,Guwahati,142.04(137.01)
11/11/2017,Guwahati,144.18(138.84)
04/11/2017,Guwahati,147.84(137.18)
28/10/2017,Guwahati,152.04(137.98)
21/10/2017,Guwahati,148.86(140.46)
14/10/2017,Guwahati,153.66(NS)
07/10/2017,Guwahati,151.24(139.15)
30/09/2017,Guwahati,NS(138.78)
23/09/2017,Guwahati,153.70(139.27)
16/09/2017,Guwahati,149.57(137.97)
09/09/2017,Guwahati,147.99(140.12)
02/09/2017,Guwahati,149.81(141.28)
26/08/2017,Guwahati,153.43(142.04)
19/08/2017,Guwahati,153.11(141.17)
12/08/2017,Guwahati,156.38(143.12)
05/08/2017,Guwahati,156.28(144.15)
29/07/2017,Guwahati,153.23(146.07)
22/07/2017,Guwahati,151.19(149.85)
15/07/2017,Guwahati,151.21(154.04)
08/07/2017,Guwahati,152.63(155.34)
01/07/2017,Guwahati,150.69(154.87)
24/06/2017,Guwahati,157.62(152.88)
17/06/2017,Guwahati,157.29(152.99)
10/06/2017,Guwahati,150.17(150.08)
03/06/2017,Guwahati,140.04(146.46)
27/05/2017,Guwahati,131.32(133.69)
20/05/2017,Guwahati,131.78(129.30)
13/05/2017,Guwahati,139.20(136.08)
06/05/2017,Guwahati,142.07(133.41)
29/04/2017,Guwahati,148.50(139.84)
22/04/2017,Guwahati,158.44(146.24)
15/04/2017,Guwahati,161.34(154.38)
08/04/2017,Guwahati,130.71(170.53)
01/04/2017,Guwahati,106.49(119.11)
25/03/2017,Guwahati,NS(NS)
18/03/2017,Guwahati,109.54(NS)
11/03/2017,Guwahati,104.74(105.35)
04/03/2017,Guwahati,106.32(NS)
25/02/2017,Guwahati,110.20(108.52)
18/02/2017,Guwahati,106.49(108.19)
11/02/2017,Guwahati,105.59(113.29)
04/02/2017,Guwahati,106.14(113.04)
28/01/2017,Guwahati,111.18(115.69)
21/01/2017,Guwahati,118.20(115.34)
14/01/2017,Guwahati,119.67(128.57)
07/01/2017,Guwahati,123.86(129.16)
30/12/2017,Siliguri,131.79(126.14)
23/12/2017,Siliguri,131.39(128.90)
16/12/2017,Siliguri,129.78(128.84)
09/12/2017,Siliguri,128.02(125.89)
02/12/2017,Siliguri,131.47(126.55)
25/11/2017,Siliguri,133.54(128.47)
18/11/2017,Siliguri,133.26(124.00)
11/11/2017,Siliguri,131.19(130.27)
04/11/2017,Siliguri,128.42(132.45)
28/10/2017,Siliguri,129.02(129.59)
21/10/2017,Siliguri,132.99(NS)
14/10/2017,Siliguri,128.37(NS)
07/10/2017,Siliguri,127.20(127.22)
30/09/2017,Siliguri,NS(130.52)
23/09/2017,Siliguri,127.38(129.71)
16/09/2017,Siliguri,126.73(129.82)
09/09/2017,Siliguri,124.18(131.55)
02/09/2017,Siliguri,124.67(130.08)
26/08/2017,Siliguri,124.43(127.29)
19/08/2017,Siliguri,126.26(125.14)
12/08/2017,Siliguri,124.33(128.79)
05/08/2017,Siliguri,127.64(132.32)
29/07/2017,Siliguri,126.41(135.79)
22/07/2017,Siliguri,129.39(138.38)
15/07/2017,Siliguri,132.76(142.89)
08/07/2017,Siliguri,132.59(140.11)
01/07/2017,Siliguri,135.59(111.33)
24/06/2017,Siliguri,141.00(118.83)
17/06/2017,Siliguri,144.49(145.44)
10/06/2017,Siliguri,138.24(142.79)
03/06/2017,Siliguri,132.88(144.44)
27/05/2017,Siliguri,135.55(141.03)
20/05/2017,Siliguri,143.32(142.38)
13/05/2017,Siliguri,140.96(136.63)
06/05/2017,Siliguri,138.16(131.53)
29/04/2017,Siliguri,139.73(130.81)
22/04/2017,Siliguri,137.23(135.71)
15/04/2017,Siliguri,143.20(146.80)
08/04/2017,Siliguri,144.27(160.00)
01/04/2017,Siliguri,120.34(140.78)
25/03/2017,Siliguri,97.73(NS)
18/03/2017,Siliguri,NS(NS)
11/03/2017,Siliguri,NS(NS)
04/03/2017,Siliguri,101.86(102.43)
