Week Ending/Date,Location,Average_Price
30/12/2017,Kolkata,154.45(NS)
23/12/2017,Kolkata,154.59(157.37)
16/12/2017,Kolkata,161.44(161.22)
09/12/2017,Kolkata,166.25(159.70)
02/12/2017,Kolkata,165.46(162.27)
25/11/2017,Kolkata,168.06(164.35)
18/11/2017,Kolkata,169.25(164.10)
11/11/2017,Kolkata,173.52(163.55)
04/11/2017,Kolkata,167.41(160.73)
28/10/2017,Kolkata,170.93(159.27)
21/10/2017,Kolkata,170.10(161.15)
14/10/2017,Kolkata,168.59(NS)
07/10/2017,Kolkata,176.15(155.68)
30/09/2017,Kolkata,NS(162.03)
23/09/2017,Kolkata,170.80(160.50)
16/09/2017,Kolkata,165.43(162.58)
09/09/2017,Kolkata,171.23(163.36)
02/09/2017,Kolkata,167.65(165.61)
12/08/2017,Kolkata,179.36(174.03)
05/08/2017,Kolkata,172.64(175.75)
29/07/2017,Kolkata,177.56(177.98)
22/07/2017,Kolkata,181.57(179.87)
22/07/2017,Kolkata,177.56(187.07)
15/07/2017,Kolkata,189.36(180.75)
08/07/2017,Kolkata,184.15(183.26)
01/07/2017,Kolkata,179.98(180.91)
24/06/2017,Kolkata,176.75(181.65)
10/06/2017,Kolkata,171.31(171.84)
03/06/2017,Kolkata,159.56(159.29)
27/05/2017,Kolkata,160.02(159.45)
20/05/2017,Kolkata,171.53(161.59)
13/05/2017,Kolkata,172.36(164.41)
06/05/2017,Kolkata,175.16(165.89)
29/04/2017,Kolkata,163.15(170.19)
22/04/2017,Kolkata,159.46(175.47)
15/04/2017,Kolkata,125.10(177.05)
08/04/2017,Kolkata,115.00(144.87)
01/04/2017,Kolkata,NS(NS)
25/03/2017,Kolkata,118.10(NS)
18/03/2017,Kolkata,107.55(118.28)
11/03/2017,Kolkata,108.97(NS)
04/03/2017,Kolkata,110.57(NS)
25/02/2017,Kolkata,112.03(109.77)
18/02/2017,Kolkata,120.49(119.41)
11/02/2017,Kolkata,127.53(123.87)
04/02/2017,Kolkata,136.06(123.33)
28/01/2017,Kolkata,138.89(123.07)
21/01/2017,Kolkata,144.37(134.99)
14/01/2017,Kolkata,145.34(142.78)
07/01/2017,Kolkata,153.46(149.74)
30/12/2017,Guwahati,137.07(128.12)
23/12/2017,Guwahati,140.05(131.52)
16/12/2017,Guwahati,140.74(130.62)
09/12/2017,Guwahati,140.20(134.02)
02/12/2017,Guwahati,142.71(133.81)
25/11/2017,Guwahati,143.87(138.21)
18/11/2017,Guwahati,142.35(137.28)
11/11/2017,Guwahati,144.60(139.22)
04/11/2017,Guwahati,148.13(137.41)
28/10/2017,Guwahati,152.32(138.31)
21/10/2017,Guwahati,149.13(140.71)
14/10/2017,Guwahati,153.90(NS)
07/10/2017,Guwahati,151.47(139.25)
30/09/2017,Guwahati,NS(138.97)
23/09/2017,Guwahati,154.15(139.63)
16/09/2017,Guwahati,149.92(138.37)
09/09/2017,Guwahati,148.41(140.32)
02/09/2017,Guwahati,150.34(141.60)
12/08/2017,Guwahati,156.91(143.72)
05/08/2017,Guwahati,157.16(144.60)
29/07/2017,Guwahati,154.10(146.36)
22/07/2017,Guwahati,151.93(150.21)
22/07/2017,Guwahati,151.95(154.34)
15/07/2017,Guwahati,153.21(156.04)
08/07/2017,Guwahati,151.22(155.28)
01/07/2017,Guwahati,157.82(153.32)
24/06/2017,Guwahati,157.68(153.29)
10/06/2017,Guwahati,150.64(150.41)
03/06/2017,Guwahati,140.27(146.72)
27/05/2017,Guwahati,131.51(133.93)
20/05/2017,Guwahati,132.07(129.56)
13/05/2017,Guwahati,139.69(136.34)
06/05/2017,Guwahati,142.32(133.57)
29/04/2017,Guwahati,149.23(140.08)
22/04/2017,Guwahati,158.91(146.74)
15/04/2017,Guwahati,161.71(154.51)
08/04/2017,Guwahati,130.71(170.60)
01/04/2017,Guwahati,106.47(119.23)
25/03/2017,Guwahati,NS(NS)
18/03/2017,Guwahati,109.65(NS)
11/03/2017,Guwahati,104.71(105.38)
04/03/2017,Guwahati,106.29(NS)
25/02/2017,Guwahati,110.53(108.51)
18/02/2017,Guwahati,106.56(108.34)
11/02/2017,Guwahati,105.66(113.39)
04/02/2017,Guwahati,106.32(113.10)
28/01/2017,Guwahati,111.24(115.74)
21/01/2017,Guwahati,118.39(115.43)
14/01/2017,Guwahati,119.83(128.72)
07/01/2017,Guwahati,124.00(129.21)
30/12/2017,Siliguri,131.80(126.14)
23/12/2017,Siliguri,131.39(128.90)
16/12/2017,Siliguri,129.80(128.84)
09/12/2017,Siliguri,128.04(125.89)
02/12/2017,Siliguri,131.48(126.55)
25/11/2017,Siliguri,133.57(128.47)
18/11/2017,Siliguri,133.28(124.00)
11/11/2017,Siliguri,131.15(130.27)
04/11/2017,Siliguri,128.44(132.45)
28/10/2017,Siliguri,129.02(129.59)
21/10/2017,Siliguri,132.99(NS)
14/10/2017,Siliguri,128.37(NS)
07/10/2017,Siliguri,127.21(127.22)
30/09/2017,Siliguri,NS(130.52)
23/09/2017,Siliguri,127.38(129.71)
16/09/2017,Siliguri,126.74(129.82)
09/09/2017,Siliguri,124.18(131.55)
02/09/2017,Siliguri,124.67(130.08)
12/08/2017,Siliguri,124.33(128.79)
05/08/2017,Siliguri,127.64(132.32)
29/07/2017,Siliguri,126.41(135.79)
22/07/2017,Siliguri,129.39(138.38)
22/07/2017,Siliguri,132.76(142.89)
15/07/2017,Siliguri,132.59(140.11)
08/07/2017,Siliguri,135.59(111.33)
01/07/2017,Siliguri,140.97(118.13)
24/06/2017,Siliguri,144.50(145.44)
10/06/2017,Siliguri,138.24(142.79)
03/06/2017,Siliguri,132.88(144.44)
27/05/2017,Siliguri,135.55(141.03)
20/05/2017,Siliguri,143.32(142.38)
13/05/2017,Siliguri,140.96(136.63)
06/05/2017,Siliguri,138.16(131.53)
29/04/2017,Siliguri,139.73(130.81)
22/04/2017,Siliguri,137.23(135.71)
15/04/2017,Siliguri,143.20(146.80)
08/04/2017,Siliguri,144.27(160.00)
01/04/2017,Siliguri,120.34(140.78)
25/03/2017,Siliguri,97.73(NS)
18/03/2017,Siliguri,NS(NS)
11/03/2017,Siliguri,NS(NS)
04/03/2017,Siliguri,101.86(102.43)
25/02/2017,Siliguri,NS(NS)
18/02/2017,Siliguri,106.19(104.43)
11/02/2017,Siliguri,105.33(101.94)
04/02/2017,Siliguri,105.52(105.48)
28/01/2017,Siliguri,109.11(110.25)
21/01/2017,Siliguri,113.58(116.51)
14/01/2017,Siliguri,119.96(119.06)
07/01/2017,Siliguri,123.50(124.25)
30/12/2017,Jalpaiguri,NS(NS)
23/12/2017,Jalpaiguri,NS(NS)
16/12/2017,Jalpaiguri,NS(NS)
09/12/2017,Jalpaiguri,NS(NS)
02/12/2017,Jalpaiguri,NS(NS)
25/11/2017,Jalpaiguri,NS(NS)
18/11/2017,Jalpaiguri,NS(NS)
11/11/2017,Jalpaiguri,NS(NS)
04/11/2017,Jalpaiguri,NS(NS)
28/10/2017,Jalpaiguri,NS(NS)
21/10/2017,Jalpaiguri,NS(NS)
14/10/2017,Jalpaiguri,NS(NS)
07/10/2017,Jalpaiguri,NS(NS)
30/09/2017,Jalpaiguri,NS(NS)
23/09/2017,Jalpaiguri,NS(NS)
16/09/2017,Jalpaiguri,NS(NS)
09/09/2017,Jalpaiguri,NS(NS)
02/09/2017,Jalpaiguri,NS(NS)
12/08/2017,Jalpaiguri,NS(NS)
05/08/2017,Jalpaiguri,NS(NS)
29/07/2017,Jalpaiguri,NS(NS)
22/07/2017,Jalpaiguri,NS(NS)
22/07/2017,Jalpaiguri,NS(NS)
15/07/2017,Jalpaiguri,NS(NS)
08/07/2017,Jalpaiguri,NS(NS)
01/07/2017,Jalpaiguri,NS(NS)
24/06/2017,Jalpaiguri,NS(NS)
10/06/2017,Jalpaiguri,NS(NS)
03/06/2017,Jalpaiguri,NS(NS)
27/05/2017,Jalpaiguri,NS(NS)
20/05/2017,Jalpaiguri,NS(NS)
13/05/2017,Jalpaiguri,NS(NS)
06/05/2017,Jalpaiguri,NS(NS)
29/04/2017,Jalpaiguri,NS(NS)
22/04/2017,Jalpaiguri,NS(NS)
15/04/2017,Jalpaiguri,NS(NS)
08/04/2017,Jalpaiguri,NS(NS)
01/04/2017,Jalpaiguri,NS(NS)
25/03/2017,Jalpaiguri,NS(NS)
18/03/2017,Jalpaiguri,NS(NS)
11/03/2017,Jalpaiguri,NS(NS)
04/03/2017,Jalpaiguri,NS(NS)
25/02/2017,Jalpaiguri,NS(NS)
18/02/2017,Jalpaiguri,NS(NS)
11/02/2017,Jalpaiguri,NS(NS)
04/02/2017,Jalpaiguri,NS(NS)
28/01/2017,Jalpaiguri,NS(NS)
21/01/2017,Jalpaiguri,NS(NS)
14/01/2017,Jalpaiguri,NS(NS)
07/01/2017,Jalpaiguri,NS(NS)
30/12/2017,mjunction,
23/12/2017,mjunction,
16/12/2017,mjunction,
09/12/2017,mjunction,
02/12/2017,mjunction,
25/11/2017,mjunction,
18/11/2017,mjunction,
11/11/2017,mjunction,
04/11/2017,mjunction,
28/10/2017,mjunction,
21/10/2017,mjunction,
14/10/2017,mjunction,
07/10/2017,mjunction,
30/09/2017,mjunction,
23/09/2017,mjunction,
16/09/2017,mjunction,
09/09/2017,mjunction,
02/09/2017,mjunction,
12/08/2017,mjunction,
05/08/2017,mjunction,
29/07/2017,mjunction,
22/07/2017,mjunction,
22/07/2017,mjunction,
15/07/2017,mjunction,
08/07/2017,mjunction,
01/07/2017,mjunction,
24/06/2017,mjunction,
10/06/2017,mjunction,
03/06/2017,mjunction,
27/05/2017,mjunction,
20/05/2017,mjunction,
13/05/2017,mjunction,
06/05/2017,mjunction,
29/04/2017,mjunction,
22/04/2017,mjunction,
15/04/2017,mjunction,
08/04/2017,mjunction,
01/04/2017,mjunction,
25/03/2017,mjunction,
18/03/2017,mjunction,
11/03/2017,mjunction,
04/03/2017,mjunction,
25/02/2017,mjunction,
18/02/2017,mjunction,
11/02/2017,mjunction,
04/02/2017,mjunction,
28/01/2017,mjunction,
21/01/2017,mjunction,
14/01/2017,mjunction,
07/01/2017,mjunction,
30/12/2017,Cochin,NS(NS)
23/12/2017,Cochin,114.04(115.81)
16/12/2017,Cochin,112.90(113.77)
09/12/2017,Cochin,112.68(113.21)
02/12/2017,Cochin,113.35(114.01)
25/11/2017,Cochin,115.10(114.70)
18/11/2017,Cochin,113.61(115.27)
11/11/2017,Cochin,113.06(120.24)
04/11/2017,Cochin,113.44(116.23)
28/10/2017,Cochin,112.29(116.51)
21/10/2017,Cochin,114.11(116.51)
14/10/2017,Cochin,115.07(114.82)
07/10/2017,Cochin,113.57(116.92)
30/09/2017,Cochin,111.73(115.00)
23/09/2017,Cochin,114.37(117.54)
16/09/2017,Cochin,109.98(NS)
09/09/2017,Cochin,NS(118.51)
02/09/2017,Cochin,112.38(121.12)
12/08/2017,Cochin,112.60(117.70)
05/08/2017,Cochin,113.23(117.26)
29/07/2017,Cochin,110.06(121.14)
22/07/2017,Cochin,109.91(115.50)
22/07/2017,Cochin,110.82(113.63)
15/07/2017,Cochin,108.88(111.72)
08/07/2017,Cochin,108.67(114.75)
01/07/2017,Cochin,113.16(120.76)
24/06/2017,Cochin,114.67(117.84)
10/06/2017,Cochin,114.96(118.83)
03/06/2017,Cochin,111.81(114.51)
27/05/2017,Cochin,116.31(117.50)
20/05/2017,Cochin,119.59(116.75)
13/05/2017,Cochin,117.98(118.30)
06/05/2017,Cochin,122.87(115.17)
29/04/2017,Cochin,127.67(113.16)
22/04/2017,Cochin,137.75(114.47)
15/04/2017,Cochin,NS(116.35)
08/04/2017,Cochin,140.28(118.45)
01/04/2017,Cochin,138.72(118.09)
25/03/2017,Cochin,135.83(NS)
18/03/2017,Cochin,134.81(113.13)
11/03/2017,Cochin,137.00(109.27)
04/03/2017,Cochin,136.62(111.94)
25/02/2017,Cochin,133.21(116.29)
18/02/2017,Cochin,134.48(121.16)
11/02/2017,Cochin,130.75(123.63)
04/02/2017,Cochin,125.80(125.89)
28/01/2017,Cochin,123.61(123.81)
21/01/2017,Cochin,121.75(122.57)
14/01/2017,Cochin,119.31(122.63)
07/01/2017,Cochin,115.88(116.16)
30/12/2017,Coonoor,NS(NS)
23/12/2017,Coonoor,84.21(107.52)
16/12/2017,Coonoor,82.19(105.86)
09/12/2017,Coonoor,78.38(104.65)
02/12/2017,Coonoor,75.22(102.73)
25/11/2017,Coonoor,75.90(101.13)
18/11/2017,Coonoor,77.00(99.37)
11/11/2017,Coonoor,78.51(100.22)
04/11/2017,Coonoor,79.59(100.19)
28/10/2017,Coonoor,81.85(NS)
21/10/2017,Coonoor,NS(98.75)
14/10/2017,Coonoor,82.12(97.27)
07/10/2017,Coonoor,80.84(99.14)
30/09/2017,Coonoor,80.26(100.40)
23/09/2017,Coonoor,78.04(100.99)
16/09/2017,Coonoor,72.15(101.27)
09/09/2017,Coonoor,69.03(100.15)
02/09/2017,Coonoor,65.64(97.48)
12/08/2017,Coonoor,71.80(90.33)
05/08/2017,Coonoor,74.82(88.29)
29/07/2017,Coonoor,75.67(87.47)
22/07/2017,Coonoor,73.51(90.20)
22/07/2017,Coonoor,71.41(93.41)
15/07/2017,Coonoor,82.54(96.80)
08/07/2017,Coonoor,73.31(97.68)
01/07/2017,Coonoor,77.77(98.20)
24/06/2017,Coonoor,77.91(99.18)
10/06/2017,Coonoor,78.61(99.44)
03/06/2017,Coonoor,79.89(98.39)
27/05/2017,Coonoor,84.37(97.92)
20/05/2017,Coonoor,87.76(96.62)
13/05/2017,Coonoor,88.29(97.51)
06/05/2017,Coonoor,87.93(97.23)
29/04/2017,Coonoor,93.03(96.63)
22/04/2017,Coonoor,101.21(94.17)
15/04/2017,Coonoor,105.94(94.93)
08/04/2017,Coonoor,106.91(94.80)
01/04/2017,Coonoor,107.45(92.39)
25/03/2017,Coonoor,106.87(91.30)
18/03/2017,Coonoor,108.90(92.08)
11/03/2017,Coonoor,110.02(94.73)
04/03/2017,Coonoor,110.44(100.50)
25/02/2017,Coonoor,109.52(106.78)
18/02/2017,Coonoor,107.35(110.20)
11/02/2017,Coonoor,106.65(110.58)
04/02/2017,Coonoor,106.31(104.68)
28/01/2017,Coonoor,106.04(102.88)
21/01/2017,Coonoor,107.29(97.05)
14/01/2017,Coonoor,109.21(95.14)
07/01/2017,Coonoor,108.91(90.39)
30/12/2017,Coimbatore,NS(NS)
23/12/2017,Coimbatore,92.70(107.30)
16/12/2017,Coimbatore,90.66(104.20)
09/12/2017,Coimbatore,90.16(103.42)
02/12/2017,Coimbatore,89.75(101.78)
25/11/2017,Coimbatore,92.03(101.31)
18/11/2017,Coimbatore,90.40(101.70)
11/11/2017,Coimbatore,93.47(100.42)
04/11/2017,Coimbatore,92.79(100.50)
28/10/2017,Coimbatore,90.55(NS)
21/10/2017,Coimbatore,NS(99.53)
14/10/2017,Coimbatore,88.81(102.47)
07/10/2017,Coimbatore,90.32(100.84)
30/09/2017,Coimbatore,84.59(100.89)
23/09/2017,Coimbatore,83.36(100.06)
16/09/2017,Coimbatore,80.99(100.17)
09/09/2017,Coimbatore,78.53(99.96)
02/09/2017,Coimbatore,82.30(97.41)
12/08/2017,Coimbatore,85.17(92.09)
05/08/2017,Coimbatore,83.93(90.94)
29/07/2017,Coimbatore,81.00(91.47)
22/07/2017,Coimbatore,83.39(93.63)
22/07/2017,Coimbatore,87.01(94.87)
15/07/2017,Coimbatore,93.58(97.43)
08/07/2017,Coimbatore,88.67(99.14)
01/07/2017,Coimbatore,88.62(100.32)
24/06/2017,Coimbatore,88.37(100.68)
10/06/2017,Coimbatore,88.67(102.44)
03/06/2017,Coimbatore,90.13(101.07)
27/05/2017,Coimbatore,93.53(100.21)
20/05/2017,Coimbatore,93.98(100.11)
13/05/2017,Coimbatore,94.19(102.33)
06/05/2017,Coimbatore,99.71(103.28)
29/04/2017,Coimbatore,101.66(100.93)
22/04/2017,Coimbatore,107.24(99.80)
15/04/2017,Coimbatore,110.50(99.97)
08/04/2017,Coimbatore,110.96(100.48)
01/04/2017,Coimbatore,110.15(97.70)
25/03/2017,Coimbatore,110.66(96.34)
18/03/2017,Coimbatore,113.53(95.91)
11/03/2017,Coimbatore,115.09(94.54)
04/03/2017,Coimbatore,114.46(97.69)
25/02/2017,Coimbatore,113.05(103.11)
18/02/2017,Coimbatore,112.65(105.01)
11/02/2017,Coimbatore,113.43(105.38)
04/02/2017,Coimbatore,110.30(103.48)
28/01/2017,Coimbatore,109.15(100.84)
21/01/2017,Coimbatore,108.54(97.61)
14/01/2017,Coimbatore,107.31(94.59)
07/01/2017,Coimbatore,106.65(91.43)
30/12/2017,Tea Serve,65.60(99.14)
23/12/2017,Tea Serve,64.00(95.43)
16/12/2017,Tea Serve,64.21(94.62)
09/12/2017,Tea Serve,63.66(94.43)
02/12/2017,Tea Serve,65.14(95.72)
25/11/2017,Tea Serve,65.46(94.59)
18/11/2017,Tea Serve,67.92(91.26)
11/11/2017,Tea Serve,66.94(90.99)
04/11/2017,Tea Serve,67.00(91.34)
28/10/2017,Tea Serve,66.88(89.57)
21/10/2017,Tea Serve,NS(86.53)
14/10/2017,Tea Serve,62.64(88.40)
07/10/2017,Tea Serve,61.87(88.07)
30/09/2017,Tea Serve,60.20(88.52)
23/09/2017,Tea Serve,56.74(88.03)
16/09/2017,Tea Serve,55.60(84.80)
09/09/2017,Tea Serve,59.04(82.26)
02/09/2017,Tea Serve,60.69(78.87)
12/08/2017,Tea Serve,61.66(77.76)
05/08/2017,Tea Serve,62.51(78.33)
29/07/2017,Tea Serve,62.86(79.49)
22/07/2017,Tea Serve,62.50(81.56)
22/07/2017,Tea Serve,63.19(82.86)
15/07/2017,Tea Serve,67.80(84.41)
08/07/2017,Tea Serve,74.31(84.60)
01/07/2017,Tea Serve,80.61(88.47)
24/06/2017,Tea Serve,77.91(89.39)
10/06/2017,Tea Serve,80.13(91.04)
03/06/2017,Tea Serve,82.29(87.85)
27/05/2017,Tea Serve,83.67(85.41)
20/05/2017,Tea Serve,88.57(84.88)
13/05/2017,Tea Serve,89.49(87.18)
06/05/2017,Tea Serve,95.32(90.01)
29/04/2017,Tea Serve,96.36(87.11)
22/04/2017,Tea Serve,96.31(87.98)
15/04/2017,Tea Serve,96.76(85.48)
08/04/2017,Tea Serve,98.26(83.17)
01/04/2017,Tea Serve,95.66(83.15)
25/03/2017,Tea Serve,95.90(79.96)
18/03/2017,Tea Serve,94.04(80.96)
11/03/2017,Tea Serve,95.04(78.88)
04/03/2017,Tea Serve,97.22(79.83)
25/02/2017,Tea Serve,97.89(82.49)
18/02/2017,Tea Serve,97.70(81.30)
11/02/2017,Tea Serve,98.19(84.45)
04/02/2017,Tea Serve,98.56(83.86)
28/01/2017,Tea Serve,99.08(80.14)
21/01/2017,Tea Serve,100.75(78.13)
14/01/2017,Tea Serve,101.62(79.45)
07/01/2017,Tea Serve,99.02(74.69)
